"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1040","ooh_S",315798.544709135,16618846.2762515,0.0566141995779361,105852.524052557,0.0570184641717809,16618846.2762515,0.0566141995779361,105852.524052557,0.0570184641717809,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,8239693.86666667,52482.1265392781,85941.2282735127,33459.1017342345,124838.457021908,0.655151359349006,0.348191665095975,2.37868518777489,2.01692520925836,0.495804205039267,2,FALSE,2.04179770047402,0.0196373658974278,1.81582675731103,2.26894838324032,0.726020719595585
"1041","print_S",61591.9831577129,1173551.46813919,0.00399785135067738,7474.85011553623,0.00402639877808221,1173551.46813919,0.00399785135067738,7474.85011553623,0.00402639877808221,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,601634.977777778,3832.06992215145,4359.46704939992,527.397127248467,7589.03081470199,0.0478369682055284,0.0245877982728039,1.98039988018832,1.95060379048084,0.512661774205562,2,FALSE,2.44346879289785,0.106055926978971,1.22153623754931,3.66871954732535,0.0834049129305375
"1042","facebook_S",331875.90219415,6784011.68786033,0.0231105929527983,43210.2655277728,0.0232756185920059,6784011.68786033,0.0231105929527983,43210.2655277728,0.0232756185920059,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,334078.021992166,2127.88549039596,2663.55825071577,535.672760319802,46959.0493369963,0.0265630827769259,0.142135999476821,22.0684099538918,20.3066686261074,0.0492449066073962,2,FALSE,12.0873523308658,0.703470935538977,4.00356755446723,20.2357799484513,0.198193133495558
"1043","search_S",748783.375566592,15867718.2200683,0.0540553869519291,101068.268917633,0.0544413798514872,15867718.2200683,0.0540553869519291,101068.268917633,0.0544413798514872,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,809960,5158.98089171975,5221.06719359666,62.0863018769197,67751.4452793792,0.0644012269879381,0.332454319420153,13.1327187871778,19.5907430244313,0.0510445162163027,2,FALSE,9.70626495310632,1.4004021137332,0,25.9016152690459,2.89345027252655e-05
"1044","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.505988633123,0.873094592689648,0.874601679689512,0.734846300849197,0.0764831960972614,0.081986086121173,0.148302877837916,0.081986086121173,0.427583592540323,0,31092.8084908258,0.0003748739382,65481090.2533626,1e-04,"4_175_2",4,175,2,1916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"1045","(Intercept)",106535.441344679,16726064.2911146,0.058571148678827,106535.441344679,0.0589862794500227,16726064.2911146,0.058571148678827,106535.441344679,0.0589862794500227,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1046","trend",0.365130404624829,104927844.977146,0.367435177919899,668330.222784372,0.370039423392542,104927844.977146,0.367435177919899,668330.222784372,0.370039423392542,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1047","season",0.385510151659721,181881.284558996,0.000636909889522559,1158.47951948405,0.000641424072692664,181881.284558996,0.000636909889522559,1158.47951948405,0.000641424072692664,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1048","holiday",0.63872863173971,-782560.955425033,-0.00274036337973386,-17785.4762596598,-0.00984741846997041,-782560.955425033,-0.00274036337973386,-17785.4762596598,-0.00984741846997041,FALSE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1049","competitor_sales_B",0.156380096153435,136244114.729443,0.477098148228009,867796.909104734,0.480479644522302,136244114.729443,0.477098148228009,867796.909104734,0.480479644522302,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1050","events",0,0,0,0,0,0,0,0,0,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1051","tv_S",540676.150464739,6085185.98814529,0.0213090376221567,38759.1464213076,0.021460068247662,6085185.98814529,0.0213090376221567,38759.1464213076,0.021460068247662,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,2591412.14666667,16505.80985138,25859.3309499768,9353.52109859678,9699.66263279908,0.206047362680601,0.224980307521125,0.587651422143828,2.34821234282345,0.425855865657198,1,FALSE,2.14745104088643,0.0431789803309729,1.60888697110535,2.68752287378773,0.111809730987948
"1052","ooh_S",297237.019453609,16330356.4427556,0.057185463270938,104015.009189526,0.0575907728133378,16330356.4427556,0.057185463270938,104015.009189526,0.0575907728133378,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,8239693.86666667,52482.1265392781,84788.6384750778,32306.5119357997,123647.898345262,0.655151359349006,0.603762748020877,2.35600015660042,1.98191300635809,0.5045630140132,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.715925355294648
"1053","print_S",84234.0749137151,1381118.14333465,0.00483638438238292,8796.93084926527,0.0048706628970398,1381118.14333465,0.00483638438238292,8796.93084926527,0.0048706628970398,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,601634.977777778,3832.06992215145,4824.99055081723,992.920628665778,8229.42370411795,0.0478369682055284,0.051062430173172,2.14751397320477,2.29560812510602,0.435614419143866,1,FALSE,2.08413832293035,0.117668904921991,0.617890275397912,3.5573275781157,0.143763324747163
"1054","facebook_S",370625.25884267,2072955.47315293,0.00725905276396244,13203.5380455601,0.00731050226153979,2072955.47315293,0.00725905276396244,13203.5380455601,0.00731050226153979,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,334078.021992166,2127.88549039596,2227.69649086972,99.8110004737572,1948.30517587967,0.0265630827769259,0.0766409047703885,0.915606213150654,6.20500403106895,0.161160249855265,1,FALSE,8.42658062060446,0.387970281721,3.56855385937877,13.2602758924229,0.000130617432943712
"1055","search_S",18670.9918160999,1178022.27790769,0.00412518550601025,7503.32661087698,0.00415442330446672,1178022.27790769,0.00412518550601025,7503.32661087698,0.00415442330446672,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,809960,5158.98089171975,5351.37145612233,192.390564402583,8695.99175955134,0.0644012269879381,0.0435536095144375,1.68560263006761,1.45442031446946,0.687559153328229,1,FALSE,2.30197538941771,0.290064734252827,0,5.91902247528139,0.262925970177313
"1056","newsletter",22990.8394540115,1223333.29180249,0.00428385511802597,7791.93179492032,0.00431421750836576,1223333.29180249,0.00428385511802597,7791.93179492032,0.00431421750836576,TRUE,0.510577483469,0.865265446246744,0.736441793386474,0.838032072494514,0.0786627590286647,0.116697649844049,0.116652290279082,0.116697649844049,0.0771496000599021,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_175_4",4,175,4,1918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.514515691168331
"1057","(Intercept)",68881.3116148775,10814365.9235358,0.0378777109644237,68881.3116148775,0.0381470493976948,10814365.9235358,0.0378777109644237,68881.3116148775,0.0381470493976948,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1058","trend",0.375836740389958,108004534.086592,0.378289818737855,687926.968704409,0.380979738073186,108004534.086592,0.378289818737855,687926.968704409,0.380979738073186,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1059","season",0.379118004243071,178865.509285049,0.00062648296812842,1139.27075977738,0.000630937723624739,178865.509285049,0.00062648296812842,1139.27075977738,0.000630937723624739,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1060","holiday",0.640659328689411,-784926.417022518,-0.00274923339588633,-17839.2367505118,-0.0098795192714066,-784926.417022518,-0.00274923339588633,-17839.2367505118,-0.0098795192714066,FALSE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1061","competitor_sales_B",0.159666605270785,139107442.839974,0.487228890731847,886034.667770535,0.490693447135412,139107442.839974,0.487228890731847,886034.667770535,0.490693447135412,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1062","events",0,0,0,0,0,0,0,0,0,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1063","tv_S",466015.270267307,6829487.21872212,0.0239205280027555,43499.9185905868,0.0240906205815107,6829487.21872212,0.0239205280027555,43499.9185905868,0.0240906205815107,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,2591412.14666667,16505.80985138,24209.3575050604,7703.54765368037,13099.2382923821,0.206047362680601,0.24229127127787,0.793613788740383,2.63543073513293,0.379444614752724,1,FALSE,2.14745104088643,0.0431789803309729,1.60888697110535,2.68752287378773,0.103391100602699
"1064","ooh_S",307161.735976206,16700637.062725,0.0584945902567367,106373.484475956,0.0589105298923019,16700637.062725,0.0584945902567367,106373.484475956,0.0589105298923019,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,8239693.86666667,52482.1265392781,85854.6050914046,33372.4785521264,126059.095433235,0.655151359349006,0.592492299273253,2.40194336140116,2.02685164436591,0.493376021269107,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.719763679197291
"1065","print_S",117313.528978329,1654509.12181449,0.00579497852645271,10538.2746612388,0.00583618509351851,1654509.12181449,0.00579497852645271,10538.2746612388,0.00583618509351851,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,601634.977777778,3832.06992215145,4408.27623350361,576.206311352155,9915.75589611418,0.0478369682055284,0.0586973963969543,2.58757175561847,2.75002149629938,0.363633521172714,1,FALSE,2.08413832293035,0.117668904921991,0.617890275397912,3.5573275781157,0.0862961143640326
"1066","facebook_S",355256.870483283,2179505.57117701,0.00763379773295138,13882.2010902994,0.00768807965941818,2179505.57117701,0.00763379773295138,13882.2010902994,0.00768807965941818,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,334078.021992166,2127.88549039596,2391.57841682747,263.692926431505,2363.70359851013,0.0265630827769259,0.0773228148300843,1.11082274360087,6.52394179712941,0.153281563676734,1,FALSE,8.42658062060446,0.387970281721,3.56855385937877,13.2602758924229,0.0019220634710725
"1067","search_S",13079.8382257214,822956.593233573,0.0028824354747353,5241.76174034123,0.00290293171474039,822956.593233573,0.0028824354747353,5241.76174034123,0.00290293171474039,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,809960,5158.98089171975,5338.18445590216,179.203564182412,6092.79755858079,0.0644012269879381,0.0291962182218384,1.18100797162475,1.01604596922511,0.98420743774285,1,FALSE,2.30197538941771,0.290064734252827,0,5.91902247528139,0.240418035769007
"1068","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.509715592529,0.868634007237421,0.741883713866797,0.837301214491361,0.0776731926881487,0.115486585722476,0.116915182756756,0.115486585722476,0.0957792809579127,0,44114.1437921464,0.0005737502476,65481090.2533626,1e-04,"4_176_2",4,176,2,1927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"1069","(Intercept)",712280.808270255,111828086.89843,0.381639954397449,712280.808270255,0.384435619807647,111828086.89843,0.381639954397449,712280.808270255,0.384435619807647,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1070","trend",0,0,0,0,0,0,0,0,0,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1071","season",0.345128884679242,162829.654714986,0.000555694939648047,1037.13155869418,0.000559765627487451,162829.654714986,0.000555694939648047,1037.13155869418,0.000559765627487451,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1072","holiday",0.677222025552332,-829722.49718575,-0.00283162544197072,-18857.3294814943,-0.0101777684628907,-829722.49718575,-0.00283162544197072,-18857.3294814943,-0.0101777684628907,FALSE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1073","competitor_sales_B",0.157923805776531,137589051.560738,0.469555375752077,876363.385737183,0.472995056810197,137589051.560738,0.469555375752077,876363.385737183,0.472995056810197,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1074","events",0,0,0,0,0,0,0,0,0,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"1075","tv_S",462014.065965916,6961748.72278635,0.0237586239627245,44342.3485527793,0.0239326653921953,6961748.72278635,0.0237586239627245,44342.3485527793,0.0239326653921953,TRUE,0.504742458698,0.872932920388465,0.869087987971344,0.74790217710406,0.0765318988235241,0.0837691374531657,0.144605656365606,0.0837691374531657,0.371913988967366,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,"4_176_4",4,176,4,1929,6,2591412.14666667,16505.80985138,24085.0203457738,7579.21049439371,13737.2705386847,0.206047362680601,0.15725793984962,0.832268798827593,2.68646912523786,0.372235805952716,2,FALSE,2.6300017359264,0.0585028209778917,1.95416560471207,3.30408664307421,0.10363733023177
